ID,Link,name,scores,comments_30days,rate_30days,comments,rate,date,developer,languages,price,tags,metalink,criticScores,userScores,scoreList,reviewList
587110,https://store.steampowered.com/app/587110/,Ys: Memories of Celceta,,15,100.0,331,94.0,2018年7月25日,Nihon Falcom,,80.0,"['动作', '角色扮演', '日系角色扮演', '动作角色扮演', '动漫', '好评原声音轨', '单人']",https://www.metacritic.com/game/pc/ys-memories-of-celceta?ftag=MCD-06-10aaa1f,74.0,7.4,74.0,ys memories celceta yet another excellent entry action role-playing series by falcom taking everything made ys seven good elevating new heights even small issues such low difficulty level unoriginal story ys memories celceta all fans fast-paced action rpgs should experience at least once pc version ys: memories celceta polishes blazing fast combat rocking music environments original shine must play fans series pc conversion technically flawless running butter smooth even modest hardware tons configuration options can make pretty can i’m used nihon falcom’s games exist timeless bubble always visually bit behind current standards making up catching stories intricate characterizations it’s there where ys: memories celceta sadly fails there’s no revolutionary story gameplay or graphics here ys: memories celceta still super satisfying play through while story itself pretty sub-par characters are really quite likable gameplay lot fun need have 100% complete map celceta huge drawing force ys: memories celceta makes easy overlook shortcomings likeable cast intriguing mystery smooth combat made my time fly by i hadn’t played ys over two decades when i decided give one try i’m now convinced i should delve little deeper into library games see what other gems i’ve missed ys: memories celceta good port pc weak visuals forgettable story hold back 
32450,https://store.steampowered.com/app/32450/,LEGO® Indiana Jones™ 2: The Adventure Continues,,32,90.0,394,80.0,2010年2月18日,Traveller's Tales,5.0,70.0,"['乐高', '冒险', '本地合作', '动作', '喜剧', '阖家', '单人', '合作', '开放世界', '关卡编辑', '欢乐']",https://www.metacritic.com/game/pc/lego-indiana-jones-2-the-adventure-continues?ftag=MCD-06-10aaa1f,66.0,7.5,65.28571428571429,it’s shorter shows less creativity mission design than predecessor still has all problems showed up first lego 2005 it’s still fun co-op mode though next lego should done from scratch it’s well-done sequel – evolution without whatever flaws does decent enough job walking line between sticking formula mixing things up lego indiana jones: adventure continues fun play great option make your own levels big shame cant share those levels your lack inspiration some important mistakes lego indiana jones 2: adventure continues nice far less brilliant than previous effort fifth incarnation lego license hasnt moved feb 2010 p94 survives good will generated by predecessors compared those previous games new lacks same charm same childish appeal unique humor maybe console versions look much better than pc version travelers tales otherwise very quirky series has not survived jump from playstation 2 pc very well 
761620,https://store.steampowered.com/app/761620/,Beholder 2,76.0,93,86.0,"3,049",88.0,2018年12月4日,Warm Lamp Games,8.0,49.0,"['策略', '反乌托邦', '模拟', '选择取向', '政治模拟', '剧情丰富', '单人', '氛围', '政治性', '多结局', '黑暗', '欲罢不能', '指向 & 点击', '政治', '故事架构丰富 ', '二维', '冒险', '独立', '暴力', '心理恐怖']",https://www.metacritic.com/game/pc/beholder-2?ftag=MCD-06-10aaa1f,76.0,7.8,77.16666666666667,beholder 2 immersive dystopia rpg desperate story interesting gameplay hard choices beholder 2 moves little bit slow at times one-note humor can hit-or-miss still merits ministry reviews beholder 2 entertaining title high replay values due having several endings if didn’t get chance try pc or switch before now best time go either ps4 or warned though endings are expecting are gonna some most dramatic ones have ever experienced end beholder 2 might not able compete big aaa titles out there visual depth departments solid sequel original kudos developers listening criticism addressing lot shortcomings original beholder beholder 2 pretty fun experience gives lots do look at all while simulating horror totalitarian existence nice balance humor seriousness could look sure – they say beauty eye … something something … just like original beholder 2 offers impressive variety options decide best way climb up totalitarian ladder whether by using dirty tricks or honesty pity sequel lacks urgency rarely forces cut corners or suffer your well-polished adventure by dark atmosphere though frustrating repetitive nature mini-games does detract from overall gameplay map system could improved countless choices allow future replayability help keep storyline interesting number tasks implemented provide hours entertainment if love great storytelling ability make your own path beholder 2 
797400,https://store.steampowered.com/app/797400/,Railroad Corporation,,36,77.0,550,72.0,2019年11月18日,Corbie Games,7.0,103.0,"['策略', '火车', '管理', '历史', '模拟', '交通运输', '多人', '经济', '即时含暂停', '沙盒', '竞技', '建造', '单人', '西部', '拟真', '大战略', '资源管理', '即时', '资本主义', '可模组化']",https://www.metacritic.com/game/pc/railroad-corporation?ftag=MCD-06-10aaa1f,55.0,4.3,54.25,although i had some issues track laying nuances railroad corporation i was able overlook them enjoy what – relaxing train simulation mould classic railroad tycoon small map campaigns allow reasonably short playthroughs each different goals help gamers gradually themselves gameplay mechanics lack proper instructions or guidance anything outside basic mechanics was disappointing having said there sense achievement when your little railroad empire running like clockwork though knowing you’ve done so minimal railroad tycoon approached business talent economic part worth attention well scientific research it´s pity transport so simplified sometimes encounter technical errors issue#300 railroad corporation mixed bag generous while has certain strong points like corporation building aspects featuring large variety structures businesses supply even own utilise them expand your corporation develop towns cities around these cities react your network businesses creating feeling living world problem however fundamental basics like even building your tracks finicky at best most time just annoying railroad corporation can absorb into certainly stole hours off me best i can say left early access too early could certainly have done little more time sadly not nearly mechanically sound enough no way run railroad 
421170,https://store.steampowered.com/app/421170/,Indivisible,78.0,20,60.0,"1,391",74.0,2019年10月8日,Lab Zero Games,11.0,138.0,"['角色扮演', '动作', '独立', '女性主角', '平台游戏', '动漫', '手绘', '类银河战士恶魔城', '二维', '回合制战斗', '横向滚屏', '单人', '好评原声音轨', '动作角色扮演', '日系角色扮演', '奇幻', '色情内容']",https://www.metacritic.com/game/pc/indivisible?ftag=MCD-06-10aaa1f,78.0,6.4,81.42857142857143,indivisible gorgeous beautifully blends genres create engaging exciting experience pleasantly refreshing take much gaming formula indivisible extraordinary it’s very focused cuts out lot fluff rpgs there’s no skill trees no crafting no mundane 10 type stuff no weapon or armor system not even money spend things there’s one basic currency collect upgrade your attack or defense i think works favor era filled games full massive endless progress bars so forth zero has admirable vision where wanted take may streamlined experience it’s damn good one indivisible takes best rpgs fighting games mixes them world full secrets find healthy dose platforming goodness while doesn’t reach full potential some areas it’s still great time throughout although has underwhelming story some pacing issues indivisible great filled memorable characters gorgeous visuals entertaining combat fun dialogue indivisible good surprise mixing rpg elements platforming does everything well even if can too demanding at times inventive battle system brings thrill fighting jrpg-like party system platforming sections arent magical it’s hard truly dislike tries meld pre-existing ideas into something new true indivisible however it’s also hard truly enjoy doesn’t fully succeed any key areas unfortunately also applies indivisible 
503560,https://store.steampowered.com/app/503560/,911 Operator,,304,90.0,"9,322",88.0,2017年2月24日,Jutsu Games,12.0,48.0,"['模拟', '策略', '管理', '单人', '独立', '休闲', '拟真', '犯罪', '选择取向', '战术', '教育', '二维', '即时战术', '氛围', '欲罢不能', '现代', '极简主义', '可模组化', '成人', '剧情']",https://www.metacritic.com/game/pc/911-operator?ftag=MCD-06-10aaa1f,68.0,7.0,67.85714285714286,nice surprise will please only patient players nerves steel playing under pressure addictive at such times pushed aside what more can do good your own 911 operator unique say least although not simulator earn praises from die-hard purists genre experimental experience will well worth their time money more casual strategists well quotation forthcoming fun spin serious profession ability play any city great touch gradual challenge build welcome wonderfully executed arcade slow yet quick paced keeps your toes enjoyable point click 911 operator successfully taps into some addicting resource management gameplay effectively combines unique emergency call center scenario foundation solid repetitive mechanics combined lack content relative ease progress leave simulation feeling lackluster there’s hardly any 911 operator (your main tasks connect colorful i appreciate educational value (ie can learn what stroke symptoms are how stop heavy 06/2017 p72r 
8190,https://store.steampowered.com/app/8190/,Just Cause 2,84.0,460,87.0,"34,419",90.0,2010年3月23日,Avalanche Studios,7.0,48.0,"['开放世界', '动作', '沙盒', '第三人称视角', '多人', '冒险', '第三人称射击', '射击', '单人', '毁灭', '探索', '欢乐', '可模组化', '合作', '唯美', '物理', '氛围', '3D视觉', '喜剧', '大型多人在线']",https://www.metacritic.com/game/pc/just-cause-2?ftag=MCD-06-10aaa1f,84.0,7.7,85.42857142857143,just cause 2 sets new standard sandbox genre will difficult top due incredible graphics expansive world extremely fun gameplay just cause 2 good not perfect mixture gta boiling point offers huge playground every action gamer - supported by beautiful graphics one most enjoyable sandboxes players experiment side grand theft auto issue#204 p86 just cause 2 reminds us why we play games first have utterly ridiculous amount fun because possible just cause 2 very good humorous sequel vast open world wonderful destruction system downsides though are miserable ai lack variety concerning mission design full insane action plenty creative opportunities knows ultimately all about having fun brash no-brainer experience gives everything want from sandbox lets make sure combat ramps up notch next title excellent helicopter controls highly polished code are unfortunately only things put just cause 2 above other gta clones if you’re mood silly fun game’s simple routine will more than enough could have been much more than 
1037020,https://store.steampowered.com/app/1037020/,灾厄逆刃,76.0,47,87.0,"1,418",92.0,2020年10月21日,Flying Oak Games,12.0,57.0,"['独立', '动作', '冒险', '轻度 Rogue', '像素图形', '动作类 Rogue', '类 Rogue', 'Rogue 恶魔城', '二维', '平台游戏', '类银河战士恶魔城', '单人', '程序生成', '好评原声音轨', '永久死亡', '弹幕射击', '重玩价值', '女性主角', '困难', '多人']",https://www.metacritic.com/game/pc/scourgebringer?ftag=MCD-06-10aaa1f,76.0,7.4,78.14285714285714,scourgebringer beautiful intuitive combat style difficulty curve sharp if can power through you’ll find yourself tough rewarding roguelike punchy gameplay beautiful look scourgebringer addictive experience delivers terrific arcade-style gameplay combat so fluid fun fast you’ll easily get caught up hours puts up impressive fight when comes delivering tough-as-nails challenge while still being highly enjoyable intense battles backed up by stunning visuals fantastic soundtrack it’s roguelike platformer can tough nut crack at first reward worth all you’ll have your thumbs scourgebringer roguelike (or roguelite came out month after hades set gaming world fire lot roguelike games are fine hades set new gold standard scourgebringer doesn’t quite manage rise level your progress too slow simple there’s skill tree spend judge blood it; make more powerful works still though i never felt excited unlock new capability took far too long before i felt like i was making any progress maybe i would have felt better if i was making progress across multiple fronts character development feels mostly though i never about character development when i was playing sunset riders i played times trying beat next boss or get high score could entertain me hours simply because was nice look at felt great feeling where controls help make can’t fake that’s why you’re going play scourgebringer you’re going enjoy scourgebringer rogue-lite based primarily combat skill fighting being essence have patient confrontations order develop your skill face real challenges wide range moves very satisfying fights make runs enjoyable however because lack depth mechanics runs out steam after only few hours play nevertheless remains good pick those who expect rogue-lite deliver smooth frenetic rewarding fights scourgebringer will from heaven players craving fluid smooth roguelite action while i wasn’t crazy about graphics relative lack freedom building my character i kept coming back because how all came together when i found good groove more distinct art style some tweaks controls could have been real classic scourgebringer has strong pixel visuals extremely tight gameplay high level challenge lack variety limits appeal if anything scourgebringer wallows roguelike trends instead real claim genre basic combat - genuinely hard gameplay element design where other more successful roguelikes falter - so confidently realized longs deeper built around 
302510,https://store.steampowered.com/app/302510/,Ryse: Son of Rome,,593,89.0,"19,553",85.0,2014年10月10日,Crytek,6.0,37.0,"['砍杀', '动作', '快速反应事件', '罗马', '第三人称视角', '历史', '单线剧情', '单人', '冒险', '血腥', '战争', '氛围', '角色扮演', '裸露', '合作', '开放世界', '标杆测试', '短片', '多人', '奇幻']",https://www.metacritic.com/game/pc/ryse-son-of-rome?ftag=MCD-06-10aaa1f,61.0,6.8,62.42857142857143,if are mood spend weekend enjoying some graphic your brain turned off then son rome should make nice addition your library especially if can find steam sale brutal combat simple mechanics are action/ hack n slash impressive beginning grows weary though after some playtime following journey stunning depiction some ancient roman empire make eye candy extremely interesting multiplayer co-op feature adds extra play hours making worthy buy pc version coherent roots that’s at same time good bad thing while production values are amazing gameplay painfully superficial decent given length one certainly more fun look at than play bad port gameplay wasnt great even xbox one treats players like idiots expect games play themselves 13/2014 p62 
258180,https://store.steampowered.com/app/258180/,Deus Ex: The Fall,,43,39.0,"2,847",34.0,2014年3月18日,Square Enix,5.0,36.0,"['赛博朋克', '角色扮演', '动作', '潜行', '科幻', '单人', '冒险', '第一人称视角', '第一人称射击', '剧集', '射击', '反乌托邦', '短片', '超人类主义', '氛围', '未来', '好评原声音轨', '动作角色扮演']",https://www.metacritic.com/game/pc/deus-ex-the-fall?ftag=MCD-06-10aaa1f,45.0,3.0,48.14285714285714,once get through lot shock comes fall being tablet conversion all little problems has fortunately youll find still fun new slice human revolution image our imminent future now pc fall could have been much better just little bit push right now just opportunity pc gamers experience ios version not bad just below expectations during four hours deus ex: fall presents watered down effectively version all elements made human revolution true modern gaming classic may look like deus ex few strategically taken screenshots actual experience anything will keep playing desperately hoping glimpses genius are part regular franchise real pc gamers should stay well away from cheap cash-in only tarnishes reputation one most sterling franchises gaming there’s just no reason play deus ex: fall even big-time deus ex deus ex: human revolution fans can get same experience out reading wiki entry online better yet if must play grab mobile device where will actually work was supposed first entry into episodic there are currently no announced doubtful any who played are eager more deus ex: fall belongs your phone not your monitor woeful port few redeeming features i respect effort expended trying get deus ex onto system absolutely isn’t tailored doesn’t matter how well worked there just doesn’t work pc 
405900,https://store.steampowered.com/app/405900/,Disgaea PC,,58,93.0,"2,945",88.0,2016年2月24日,"Nippon Ichi Software, Inc.",,48.0,"['策略角色扮演', '日系角色扮演', '动漫', '角色扮演', '回合制', '喜剧', '回合战略', '回合制战术', '战术角色扮演', '欢乐', '战术', '策略', '单人', '好评原声音轨', '重玩价值', '恶魔', '像素图形', '二维', '剧情丰富', '可爱']",https://www.metacritic.com/game/pc/disgaea-pc?ftag=MCD-06-10aaa1f,74.0,6.1,74.14285714285714,yes one tactic rpgs out there terms content by predecessors even after 12 years disgaea packs punch keeps busy hours days weeks nothing has changed since disgaea was released case good thing good was back day perfect opportunity go back or play first time one greatest most significant strategic consoles arrives pc could really use some improvements introduced more recent instalments series does not look good if get hooked addictive character development can spend hundreds (!) hours disgaea pc 05/2016 p70 sure theres no new content disgaea pc still definitive version 13 years old surprising how well holds up today enjoyable strategy solid solid tactical rpg frustratingly buried under terrible port 
35700,https://store.steampowered.com/app/35700/,Trine Enchanted Edition,80.0,101,96.0,"9,529",95.0,2009年7月2日,Frozenbyte,5.0,9.0,"['平台解谜', '唯美', '奇幻', '物理', '动作', '平台游戏', '冒险', '本地合作', '好评原声音轨', '解谜', '独立', '合作', '单人', '在线合作', '多人', '氛围', '休闲', '本地多人', '二维', '女性主角']",https://www.metacritic.com/game/pc/trine?ftag=MCD-06-10aaa1f,80.0,8.1,82.57142857142857,got gameplay looks make well worth your time money trine proves if have original mix ideas even old school gameplay can still work great especially when paired incredible visuals extremely polished code so bit short lacks long-term replayability gets scored accordingly dont let stop - trine definitely something special nice reincarnation lost vikings opposed runner sturdy three heroes trine are imprisoned one body while combining three different play styles doesn’t result three times does equal into polished 2d experience that’s well worth your time would have been true gem if had more complex puzzles extended multiplayer options replay value backed up by more than some achievements potential certainly there tactile inventive lovely platform adventure trine near-miss attempt revive 2d puzzle platformer old 
285330,https://store.steampowered.com/app/285330/,RollerCoaster Tycoon® 2: Triple Thrill Pack,,43,86.0,"2,954",86.0,2002年10月15日,Chris Sawyer Productions,5.0,36.0,"['模拟', '管理', '经典', '策略', '沙盒', '单人', '建造', '经济', '等角', '怀旧', '多人', '恋旧情怀', '休闲', '像素图形', '阖家', '二维', '欲罢不能', '好评原声音轨', '城市营造', '开放世界']",https://www.metacritic.com/game/pc/rollercoaster-tycoon-2?ftag=MCD-06-10aaa1f,74.0,8.7,73.14285714285714,gives new meaning depth dec 2002 colors look relatively poor camera still cannot moved one worst flaws actually affects gameplay long story short if own first rct two expansions then already own about 80 percent rct 2 holiday 2002 p97 true tycoons out there waste their money youve been ride before theres not enough new content here justify standalone release good if not ground-breaking like original jan 2003 p108 if at first succeed dont change thing could motto chris rollercoaster tycoon 2 sequel essentially exact same predecessor 
764790,https://store.steampowered.com/app/764790/,The Messenger,83.0,150,93.0,"4,571",94.0,2018年8月30日,Sabotage,10.0,38.0,"['怀旧', '平台游戏', '二维', '忍者', '像素图形', '独立', '好评原声音轨', '动作', '类银河战士恶魔城', '2D 平台', '欢乐', '动作冒险', '单人', '困难', '时空旅行', '冒险', '横向滚屏', '喜剧', '史诗级', '唯美']",https://www.metacritic.com/game/pc/the-messenger?ftag=MCD-06-10aaa1f,83.0,7.6,84.42857142857143,intricate platforming charming world make surprising journey must played twist after twist messenger turns out amazing everything looks feels perfect from sense humor level-design it’s must-have every retro games lover competent action-platform curious metroidvania ancient origins exceptional unpredictable even if tends bit frustrating second half opens up bit messenger still magnificent really great play independent action platformer some clever ideas lovable personality devolver digital sabotage studio propose could innovate genre messenger makes no effort hide who intended audience clever combining two distinct gameplay genres ensures casts rather wide net whether you’re die-hard retro gaming fan or genre newbie eager dive into deep end debut title one adventure worth embarking creating both 8-bit 16-bit aesthetic genius idea very meta way depicting world past future eras it’s also commendable sabotage introduced clever alternative usual double jump function we usually see platform genre though it’s filled charm highly competent gameplay it’s marred by exhausting backtracking (even genre) few enemy types lack challenge 
50620,https://store.steampowered.com/app/50620/,Darksiders™,83.0,60,91.0,"7,163",89.0,2010年9月23日,Vigil Games,9.0,68.0,"['动作', '冒险', '砍杀', '第三人称视角', '单人', '末日', '奇幻', '控制器', '动作角色扮演', '解谜', '动作冒险', '开放世界', '角色扮演', '血腥', '唯美格斗', '清版动作', '类银河战士恶魔城', '3D 平台', '角色动作', '平台游戏']",https://www.metacritic.com/game/pc/darksiders?ftag=MCD-06-10aaa1f,83.0,7.7,83.85714285714286,darksiders looks great pc thanks greater resolution lack tearing itself comes excellent graphics nice artistic direction strength lies war faces hundreds different enemies using many different weapons there are plenty puzzles solved each level definitely fantastic action/adventure exercise design cant leave indifferent my feelings towards darksiders havent changed lot since original release back january im not hesitating recommend despite technical nitpicks pc gamers have powerful system) have no right skip one worth your time your money however polished entertaining product while not gaming milestone by any means represents solid example aaa title which delivers exactly what promised darksiders can only recommended because one best games pc period if missed darksiders first time or if just stick only pc gaming then ones worth shot shame there was no bonus content justify long wait excellent core kept intact sure entertain pc gamers assuming they have gamepad play comfortably not most innovative games give darksiders go youll most likely pleasantly surprised issue#246 p106 
1250,https://store.steampowered.com/app/1250/,Killing Floor,,154,94.0,"34,188",96.0,2009年5月14日,Tripwire Interactive,8.0,68.0,"['第一人称射击', '僵尸', '合作', '生存', '恐怖', '动作', '多人', '在线合作', '血腥', '射击', '团队导向', '第一人称视角', '生存恐怖', '可模组化', '好评原声音轨', '职业导向', '单人', '困难', '喜剧', '冒险']",https://www.metacritic.com/game/pc/killing-floor?ftag=MCD-06-10aaa1f,72.0,8.6,72.28571428571429,if youve enjoyed zombie games past want see different take what cooperative zombie horror games should like then i think will enjoy killing floor too we were already dead weve still found room more slaughter killing floor issue#24 p50 long-term value one many deciding factors purchasing gameit’s already receiving more content it’s cheap it’s really good about killing killing floor easily one best purchasing decisions can make year once mod now own killing floor player hordes undead minions threatening his character’s life while being independent enough left 4 dead features like doors character perks weapon itself offers little variety flawed ai isnt perfect not sort future generations will gather celebrate hands singing sad songs fond however clever boisterous faintly silly relatively cheap quotation forthcoming even talented designers couldn’t have saved killing floor so low-budget evokes pity instead nostalgia visuals aren’t bad unreal engine 2 they are far cry from modern shooters threepenny lighting animation are worst horrors you’ll see here 
597760,https://store.steampowered.com/app/597760/,雅皮士精神,81.0,122,94.0,"1,998",95.0,2019年4月25日,Baroque Decay,13.0,48.0,"['恐怖', '探索', '生存恐怖', '二维', '潜行', '心理恐怖', '剧情丰富', '纵轴', '可爱', '黑色幽默', '超现实', '像素图形', '选择取向', '推理', '多结局', '赛博朋克', '解谜', '交谈', '动漫', '单人']",https://www.metacritic.com/game/pc/yuppie-psycho?ftag=MCD-06-10aaa1f,81.0,8.1,82.42857142857143,balanced firmly between satisfying puzzles survival horror gameplay amusing story grind corporate life odd thoroughly engaging yuppie psycho has all makings cult classic yuppie psycho gives us glimpse into future depicted science fiction films like matrix where normal people try navigate corporate dystopian they’ve found themselves it’s highly polished look at what we once imagined reality future still could it’s entertaining engaging poke at modern life flimsy social systems we cling are not defined by your job – occasion that’s something everyone needs hear while difficulty level may scare some away yuppie psycho has so much great writing clever gameplay would crime overlook journey through equal parts scary hilarious handful annoying moments were more than made up by fundamentally humane story about people trying connect help one another within system designed grind them into sometimes literally yuppie psycho great survival horror adventure good retro style interesting story great variety challenges yuppie psycho solid adventure plays rough first-timers offers enough hidden content make exploring worthwhile yuppie psycho turns workplace satire into survival horror adventure does right by both parts strange formula despite some frustration from punishing difficulty yuppie psycho surreal parody that’s well worth clocking yuppie psycho adventure depicts employer through both comedy horror it’s too bad actual survival gameplay lacks tension during latter part concept employer loses importance while might make sense story i found game’s original concept far more appealing 
363440,https://store.steampowered.com/app/363440/,Mega Man Legacy Collection,85.0,46,89.0,"2,136",84.0,2015年8月24日,Capcom,8.0,95.0,"['平台游戏', '怀旧', '经典', '动作', '好评原声音轨', '二维', '像素图形', '单人', '困难', '横向滚屏', '科幻', '80 年代', '重制', '90 年代', '机器人', '射击', '动漫', '控制器', '复古', '未来']",https://www.metacritic.com/game/pc/mega-man-legacy-collection?ftag=MCD-06-10aaa1f,85.0,8.7,83.85714285714286,mega man legacy collection object lesson how should engineered providing rock-solid adaptation new platform respecting historic context exercising restraint finding your favorite mega man invitation one gamings more respectable conversations declaring fueled by nostalgia objective truth or genuine drawing line sand resolution mega man legacy collection designed facilitate not only how remember these six games how want others see them too whether are returning fan or looking experience similar shovel knight collection has lot offer core gameplay has not lost it’s age those looking old school challenge or experience definitive version early mega man classics look no further than mega man legacy collection both longtime fans series newcomers experiencing struggle against nefarious dr first time what capcom have essentially mega man legacy collection assembly franchise’s 8-bit era outings mega man legacy collection does not offer anything new old has new tasty cover aside from disappointment are new challenges achievements excellent compilation old games are presented care perfectly oct 2015 new offering from digital eclipse nice really collection will probably more appreciated by older nostalgic gamers we must recommend younger ones well because represents important piece videogame history theres little tell about collection since simply collection does have some great games there arent any remarkable additions original experience 
537800,https://store.steampowered.com/app/537800/,轰炸机小队 / Bomber Crew,75.0,161,91.0,"6,273",89.0,2017年10月19日,Runner Duck,9.0,50.0,"['二战', '模拟', '策略', '管理', '飞行', '单人', '独立', '战争', '困难', '生存', '动作', '休闲', '类 Rogue', '三维', '卡通化', '永久死亡', '军事', '轻度 Rogue', '多人', '氛围']",https://www.metacritic.com/game/pc/bomber-crew?ftag=MCD-06-10aaa1f,75.0,7.6,71.42857142857143,underneath innocent cartoonish visuals you’ll find quite complex mechanics force make tactical decisions constantly keep edge your seat unfortunately at final stages campaign becomes unfair frustrating rather than demanding 01/2018 p43 bomber crew exciting in-depth management sim charming style occasionally brutal difficulty keeping your crew alive trying hit target all real time rewarding upgrade cycle makes some trial-and-error frustration worthwhile once get into groove can lose hours enjoyable rhythm bomber crew pleasant ftl clone frenetic rewarding gameplay little gem worth price bomber crew rich strategy sim gets into action quickly low poly art style will make more bearable tremendous death your your plane falls pieces around them repetitive nature missions will either become old hat or necessary grind get most out your plane deal head games growing difficulty surprisingly complex simulator crew famous bomber despite troublesome control higher difficulty more patient can look forward truly unique truly atmospheric gaming experience entertaining management flight crew military missions hampered by clunky controls harsh difficulty spikes problem way balanced instead being cool clicker interesting busywork coherent connected storyline it’s balanced like level-based arcade where need learn tricks beat particular level arcade mechanism arbitrary punishment make highs more high 
1072500,https://store.steampowered.com/app/1072500/,AO Tennis 2,,15,73.0,482,72.0,2020年1月9日,Big Ant Studios,12.0,163.0,"['体育', '网球', '多人', '角色定制', '动作', '模拟', '街机', '拟真', '纵轴', '管理', '玩家对战', '物理', '人工智能', '关卡编辑', '资源管理', '交谈', '合作', '本地合作', '在线合作', '单人']",https://www.metacritic.com/game/pc/ao-tennis-2?ftag=MCD-06-10aaa1f,65.0,7.8,63.14285714285714,despite some minor frustrations jump between difficulty levels apparent obsolete nature injuries within games ao tennis 2 will keep tennis fans happy – not only during australian open during whole tennis season ao tennis 2 solid comprehensive simulation lackluster role playing elements prevent higher rating though overall ao tennis 2 plays runs really well - being one few tennis games pc does - just bit shame falls flat few ways missing major players are not having or bit odd thats all about australian open tennis probably licensing nightmare play ending one bounce also quite bummer im sure thats something will fixed if people have even noticed i also tired play multiplayer at time review would crash close itself so still needs patched few times single player career experience where at though ao tennis 2s solo campaign thoroughly enjoyable time here where i would say scores ace not everyone will ao tennis 2 fun since asks player adapt peculiar gameplay even after dozen hours practice playing you’ll keep missing because whimsical guides if look past those frustrations can have good experiencer especially playing friends quotation forthcoming ao tennis 2 blatant rehash ao tennis posing false new improves bits gameplay career by really small margin still prevails weird unrealistic gameplay neither arcadey nor never tries rise above just presents basic lazy tennis experience hard fault so much love put into ao tennis 2 constantly feels like missing something little extra oomph would bring people back mario tennis aces has cast characters charm special moves wii sports tennis had motion gameplay ao tennis 2 just tennis made like simulation complete headache inducing soundtrack stripped all charm doesnt offer anything except average australian open everyone else might well play 
32360,https://store.steampowered.com/app/32360/,The Secret of Monkey Island: Special Edition,86.0,123,96.0,"2,917",95.0,2009年7月15日,LucasArts,5.0,37.0,"['指向 & 点击', '冒险', '喜剧', '经典', '重制', '海盗', '欢乐', '单人', '解谜', '90 年代', '好评原声音轨', '二维', '剧情丰富', '怀旧', '非主流经典', '像素图形', '恋旧情怀', '氛围']",https://www.metacritic.com/game/pc/the-secret-of-monkey-island-special-edition?ftag=MCD-06-10aaa1f,86.0,8.9,87.14285714285714,simply put quite perfect adventure joins modern adaptation perfect adventure what we have classic packaged way everyone (pc or console gamer alike) finally easily play thats exactly what should do -- whether youre learning secret monkey island first or time monkey island special edition well done remake classic controls may not perfect graphics sound make up secret monkey island 2 revenge brilliant remake great classic beautiful graphics beautiful sound smooth controls make valuable buy shows monkey island still got what takes new art musical score are beautiful voice acting good quality story writing are still superb puzzles are inventive witty minus side interface little obsolete theres also little bit too much running also imitators monkey island series have eaten away little bit originals magic nevertheless games still well worth it’s price aug 2009 playing adventure will take back simpler more innocent time before games needed bash us over head ultra violence get our attention they definitely dont make em like anymore almost perfect remake timeless classic captures look feel original while benefits greatly from decent new graphics top-notch voice acting if only lucas arts hadnt changed control use clumsy xbox 360 interface adventure (!) pc just ridiculous really brings down some fun only lasts about 5-6 hours many will find whats offer exceedingly dull still point-and-click fans puzzle-adventure buffs should really enjoy 
32420,https://store.steampowered.com/app/32420/,STAR WARS™: The Clone Wars - Republic Heroes™,,509,40.0,,,2009年10月6日,Krome Studios,,70.0,"['动作', '单人', '科幻', '多人', '合作', '本地合作', '3D 平台', '太空', '平台游戏']",https://www.metacritic.com/game/pc/star-wars-the-clone-wars-republic-heroes?ftag=MCD-06-10aaa1f,46.0,4.7,46.28571428571429,could easily win title most extensive absurd key assignments you’d need jedi fingers play without gamepad there are far too many key combinations pure chaos colorful short-lived trivial platformer will delight smallest gamers only no death means no challenge that’s boring nov 2009 disappointing controls restricted gameplay poor graphics are key words star wars clone wars: republic heroes may long every level seems same last making feel more like repetitive endurance run than awful enough jan 2010 p80 it’s easier escape death chop twenty tons scrap metal lightsaber than overcome boredom finish republic heroes platformer based star wars cartoon tv series tries copy lego formula gets just about everything wrong 
35140,https://store.steampowered.com/app/35140/,Batman: Arkham Asylum Game of the Year Edition,91.0,637,97.0,"19,444",96.0,2010年3月26日,Rocksteady Studios,5.0,68.0,"['动作', '潜行', '第三人称视角', '超級英雄', '冒险', '单人', '开放世界', '清版动作', '推理', '漫画', '氛围', '剧情丰富', '动作冒险', '格斗', '控制器', '类银河战士恶魔城', '解谜', '3D视觉', '恐怖', '黑暗']",https://www.metacritic.com/game/pc/batman-arkham-asylum?ftag=MCD-06-10aaa1f,91.0,8.7,92.28571428571428,batman: arkham asylum ultimate batman experience hands down batman fans long time coming taking unreal engine rocksteady has gone made truly fun superhero looks incredible pc unreservedly brilliant batman: arkham asylum massive triumph: action stealth investigation best best videogame based bob kanes composition best superhero far too brilliant work drives rocksteady highest rank developers everything about impressive visuals stirring soundtrack superb voice acting fiendish puzzles like has been lovingly crafted by development team thats both passionate about source material miss out one jokes new benchmark superhero games serious goty contender dec 2009 p56 new batman deserves title being most adult batman ever great design rough melee fights perfect cast all protagonists makes best choice among other comic rivals oct 2009 
